dataset,image_name,attention_blue,attention_green,attention_lowlight
UIEB_raw_890,177_img_.png,0.5706309080123901,0.23279356956481934,0.19657553732395172
UIEB_raw_890,178_img_.png,0.14144150912761688,0.5441174507141113,0.3144410252571106
UIEB_raw_890,179_img_.png,0.13862359523773193,0.5557118654251099,0.305664598941803
UIEB_raw_890,17_img_.png,0.2869720458984375,0.40318432450294495,0.30984365940093994
UIEB_raw_890,180_img_.png,0.3058027923107147,0.39948928356170654,0.29470792412757874
UIEB_raw_890,182_img_.png,0.34856945276260376,0.33438193798065186,0.3170486092567444
UIEB_raw_890,183_img_.png,0.13965418934822083,0.5248942375183105,0.335451602935791
UIEB_raw_890,184_img_.png,0.10502336174249649,0.5080962181091309,0.38688042759895325
UIEB_raw_890,185_img_.png,0.15000668168067932,0.5354941487312317,0.314499169588089
UIEB_raw_890,186_img_.png,0.3845881223678589,0.3674829602241516,0.2479289472103119
UIEB_raw_890,187_img_.png,0.13438615202903748,0.5186595916748047,0.34695422649383545
UIEB_raw_890,188_img_.png,0.14370669424533844,0.5376684069633484,0.31862491369247437
UIEB_raw_890,189_img_.png,0.41338229179382324,0.34995540976524353,0.23666229844093323
UIEB_raw_890,18_img_.png,0.4176543951034546,0.3715955317020416,0.21075008809566498
UIEB_raw_890,190_img_.png,0.17658686637878418,0.524787187576294,0.29862600564956665
UIEB_raw_890,191_img_.png,0.1843166947364807,0.5172238349914551,0.2984594702720642
UIEB_raw_890,192_img_.png,0.22251811623573303,0.4606735110282898,0.3168083727359772
UIEB_raw_890,193_img_.png,0.2380276918411255,0.4609653949737549,0.30100691318511963
UIEB_raw_890,194_img_.png,0.15635856986045837,0.5113517045974731,0.33228975534439087
UIEB_raw_890,1957.png,0.18654915690422058,0.46619561314582825,0.34725522994995117
UIEB_raw_890,195_img_.png,0.15623857080936432,0.5096908211708069,0.3340706527233124
UIEB_raw_890,196_img_.png,0.16006293892860413,0.5116944313049316,0.32824259996414185
UIEB_raw_890,197_img_.png,0.38154250383377075,0.38191211223602295,0.2365454137325287
UIEB_raw_890,198_img_.png,0.15533685684204102,0.5113704800605774,0.3332926630973816
UIEB_raw_890,199_img_.png,0.15924066305160522,0.4960317611694336,0.3447275757789612
UIEB_raw_890,19_img_.png,0.3148462176322937,0.3710648715496063,0.31408894062042236
UIEB_raw_890,20.png,0.23223450779914856,0.4572403132915497,0.31052517890930176
UIEB_raw_890,200_img_.png,0.09926794469356537,0.5861287117004395,0.314603328704834
UIEB_raw_890,201_img_.png,0.18901166319847107,0.48412957787513733,0.3268587589263916
UIEB_raw_890,202_img_.png,0.08148445188999176,0.6398398876190186,0.2786756157875061
